,name,song_ids,duration_ms,url,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
93,Rich And Blind,6QNFQJKlZUKr0xlGZ74CZJ,228720,https://open.spotify.com/track/6QNFQJKlZUKr0xlGZ74CZJ,0.638,0.624,10,-5.37,0.0798,0.0102,0.0,0.0944,0.445,159.937
94,東京フラッシュ,0jPZf5231RdBUMLFG1HqXi,258858,https://open.spotify.com/track/0jPZf5231RdBUMLFG1HqXi,0.628,0.634,2,-5.508,0.0322,0.00255,7.24e-06,0.0456,0.606,97.99
95,Toxicity,5jnJsaFikGCKyuqNP9gcwI,126967,https://open.spotify.com/track/5jnJsaFikGCKyuqNP9gcwI,0.694,0.702,2,-6.342,0.0396,0.0504,0.0,0.154,0.645,154.913
96,nerve,6P8zr1ghnd78EPhUO8axDm,175072,https://open.spotify.com/track/6P8zr1ghnd78EPhUO8axDm,0.707,0.626,10,-8.112,0.0439,0.137,0.0,0.17,0.708,146.008
97,Flaws And Sins,0flSGzqHO12p9fU9kqaHGE,218348,https://open.spotify.com/track/0flSGzqHO12p9fU9kqaHGE,0.709,0.662,8,-4.55,0.0767,0.00966,0.0,0.108,0.439,150.047
98,Easy Lover (feat. Big Sean),3nwd2gUT7l10HDUAOKXrhs,215937,https://open.spotify.com/track/3nwd2gUT7l10HDUAOKXrhs,0.675,0.817,5,-3.789,0.0497,0.00711,0.0,0.0839,0.446,105.964
99,The Other Side,5FljCWR0cys07PQ9277GTz,226986,https://open.spotify.com/track/5FljCWR0cys07PQ9277GTz,0.561,0.836,9,-3.939,0.1,0.0525,0.0,0.136,0.517,127.923
100,Fuck Love,3FcsP46yuD5OhisPkp0jFT,138212,https://open.spotify.com/track/3FcsP46yuD5OhisPkp0jFT,0.84,0.537,7,-6.658,0.0426,0.207,1.32e-06,0.0956,0.775,103.983
101,eighty-five,5JY5XNdyskEurS85nHeKr3,195220,https://open.spotify.com/track/5JY5XNdyskEurS85nHeKr3,0.787,0.539,4,-6.96,0.0378,0.235,0.0,0.21,0.677,114.99
102,Cigarettes On Patios (with 24kGoldn) - Remix,2K2nfIHU02JUJtzLvUx0ju,206313,https://open.spotify.com/track/2K2nfIHU02JUJtzLvUx0ju,0.744,0.728,4,-5.738,0.0541,0.275,0.0,0.131,0.543,139.914
103,Isabelle,1w9L6dvttZalWd8XqFYvSa,135000,https://open.spotify.com/track/1w9L6dvttZalWd8XqFYvSa,0.678,0.716,10,-4.403,0.0342,0.196,0.0,0.102,0.627,109.981
104,i think too much,6wFqLYmiXyGvprbWa4ogm8,202779,https://open.spotify.com/track/6wFqLYmiXyGvprbWa4ogm8,0.675,0.695,7,-7.859,0.0753,0.00383,2.95e-05,0.0637,0.662,92.025
105,hearts of gold,66Vv9Qp0CeKkX3wXQG3JSh,180642,https://open.spotify.com/track/66Vv9Qp0CeKkX3wXQG3JSh,0.56,0.637,10,-5.081,0.0393,0.257,5.53e-06,0.125,0.404,140.081
106,Drugs,4aPzU7jCuoBibw6zGuzRdq,194810,https://open.spotify.com/track/4aPzU7jCuoBibw6zGuzRdq,0.613,0.719,9,-7.312,0.0376,0.119,0.0,0.112,0.613,129.946
